Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount,policy
0.3258042437,0.65,oldest cars,Minibus,Female,older work. people,1,1,353.76999998,P343
0.4052019165,0.39,oldest cars,Panel van,Female,older work. people,1,1,353.79999971,P344
0.5941136208,1.38,old cars,Sedan,Male,working people,1,1,200.00363524,P345
0.8021902806,3.36,young cars,Station wagon,Female,working people,1,1,3852.5599976,P346
0.6187542779,1.399,youngest cars,Hatchback,Male,working people,1,1,200,P347
0.8021902806,1.27,oldest cars,Sedan,Female,older work. people,1,1,480,P348
0.7036276523,1.19,old cars,Sedan,Female,young people,1,1,5082.7799988,P349
0.8788501027,1.58,old cars,Sedan,Male,young people,1,1,353.76999998,P350
0.8240930869,1.46,old cars,Sedan,Male,older work. people,1,1,6814.8599854,P351
0.8761122519,3.56,youngest cars,Utility,Female,older work. people,1,1,8624.6299744,P352
0.8761122519,0.41,oldest cars,Sedan,Female,youngest people,1,1,200,P353
0.5366187543,3.64,youngest cars,Station wagon,Female,older work. people,1,1,200,P354
0.0657084189,1.35,young cars,Hatchback,Female,young people,1,1,9552.6399536,P355
0.81861738529999994,0.63,oldest cars,Panel van,Male,working people,1,1,8971.7799988,P356
0.3586584531,0.71,oldest cars,Sedan,Female,working people,1,1,8887.8499756,P357
0.0219028063,0.61,oldest cars,Sedan,Female,old people,1,1,5828.6299896,P358
0.887063655,0.48,oldest cars,Hatchback,Male,old people,1,1,200,P359
0.89253935659999994,2,youngest cars,Hatchback,Female,oldest people,1,1,329.69999981,P360
0.8898015058,2.43,youngest cars,Sedan,Male,oldest people,1,1,2988.159996,P361
0.6598220397,3.749,youngest cars,Station wagon,Male,old people,1,1,353.76999998,P362
0.887063655,1.75,young cars,Sedan,Female,old people,1,1,200,P363
0.8898015058,3.399,youngest cars,Station wagon,Male,old people,1,1,353.76999998,P364
0.9993155373,4.11,young cars,Station wagon,Female,young people,1,1,870.18999863,P365
0.4818617385,5.27,young cars,Station wagon,Male,working people,1,1,665.06999969,P366
0.89253935659999994,1.93,young cars,Sedan,Male,young people,1,1,200,P367
0.887063655,2.82,youngest cars,Station wagon,Male,working people,1,1,713.63999939,P368
0.4845995893,1.9,young cars,Utility,Male,young people,1,1,6017.6499939,P369
0.7310061602,0.77,old cars,Hatchback,Female,working people,1,1,6264.4499817,P370
0.8898015058,1.83,young cars,Sedan,Female,working people,1,1,621.96999931,P371
0.5284052019,2.14,young cars,Station wagon,Male,young people,1,2,778.03999996,P372
0.6516084873,1.93,young cars,Sedan,Male,older work. people,1,2,553.76999998,P373
0.5256673511,0.43,oldest cars,Hatchback,Male,older work. people,1,1,200,P374
0.89253935659999994,2.2,old cars,Station wagon,Female,older work. people,1,1,353.76999998,P375
0.81861738529999994,0.51,oldest cars,Hatchback,Female,youngest people,1,1,2626.5999985,P376
0.6132785763,2.2,old cars,Hardtop,Male,older work. people,1,1,610,P377
0.8898015058,1.57,young cars,Hatchback,Male,oldest people,1,1,200,P378
0.8186173854,2.55,youngest cars,Sedan,Male,oldest people,1,1,357.05999994,P379
0.89253935659999994,0.59,oldest cars,Sedan,Male,young people,1,2,5820.5399933,P380
0.887063655,1.37,old cars,Hatchback,Male,older work. people,1,1,736.93999863,P381
0.3121149897,3.55,old cars,Station wagon,Male,working people,1,1,370,P382
0.1943874059,1.59,youngest cars,Sedan,Female,working people,1,1,755.8599968,P383
0.3148528405,0.41,oldest cars,Hatchback,Male,old people,1,1,1391.9399986,P384
0.1943874059,1.65,old cars,Sedan,Female,older work. people,1,1,1581.579998,P385
0.3778234086,1.19,oldest cars,Hatchback,Male,older work. people,1,1,1551.5499992,P386
0.7994524298,2.73,old cars,Station wagon,Female,older work. people,1,1,389.76999998,P387
0.6872005476,3.4,youngest cars,Utility,Male,working people,1,1,1580.2799988,P388
0.2162902122,0.58,oldest cars,Sedan,Male,young people,1,1,2063.6399994,P389
0.6872005476,1.36,old cars,Hatchback,Female,youngest people,1,1,4853.5,P390
0.81861738529999994,1.39,youngest cars,Hatchback,Female,young people,1,1,729.08999825,P391
0.1040383299,0.43,oldest cars,Sedan,Male,older work. people,1,1,200,P392
0.8405201916,1.1,old cars,Sedan,Female,older work. people,1,1,2295.4399948,P393
0.6872005476,1.51,oldest cars,Station wagon,Female,youngest people,1,1,5161.5599976,P394
0.8158795346,0.44,oldest cars,Hatchback,Female,working people,1,1,2460.2599945,P395
0.7857631759,2.35,old cars,Station wagon,Female,working people,1,1,601.7699995,P396
0.6872005476,3.3,young cars,Utility,Male,working people,1,1,200.00000033,P397
0.6652977413,0.73,old cars,Hatchback,Female,working people,1,1,1753.2799988,P398
0.2162902122,1.36,old cars,Sedan,Female,young people,1,1,970.6799984,P399
0.8706365503,0.76,oldest cars,Panel van,Female,older work. people,1,1,389.94999981,P400
0.1943874059,1.9,oldest cars,Station wagon,Male,oldest people,1,1,13753.149994,P401
0.6872005476,3.49,young cars,Station wagon,Female,older work. people,1,1,1404.3399963,P402
0.4845995893,1.06,oldest cars,Hatchback,Female,youngest people,1,1,1029.75,P403
0.5174537988,3.38,young cars,Station wagon,Female,young people,1,1,518.77999973,P404
0.8706365503,2.92,youngest cars,Station wagon,Female,young people,1,1,1854.6099968,P405
0.4873374401,1.85,youngest cars,Hatchback,Male,young people,1,1,771.5,P406
0.1149897331,2.01,old cars,Station wagon,Female,old people,1,1,349.25,P407
0.8843258042,4.27,young cars,Station wagon,Female,older work. people,1,1,917.04999924,P408
0.8843258042,3.59,young cars,Station wagon,Male,older work. people,1,1,544.5,P409
0.8843258042,1.77,old cars,Hardtop,Male,oldest people,1,1,2808.8299942,P410
0.1889117043,0.65,oldest cars,Coupe,Female,working people,1,1,4781.250885,P411
0.9993155373,2.099,youngest cars,Sedan,Female,working people,1,1,1013.3299999,P412
0.3066392882,0.76,oldest cars,Sedan,Female,young people,1,1,2714.0736313,P413
0.9911019849,3.64,young cars,Station wagon,Male,older work. people,1,1,353.76999998,P414
0.8049281314,1.55,oldest cars,Sedan,Male,working people,1,1,345,P415
0.8158795346,1.86,old cars,Hatchback,Male,older work. people,1,1,2777.0899963,P416
0.9993155373,0,oldest cars,Station wagon,Female,young people,1,2,1394.3299994,P417
0.8131416838,1.9,youngest cars,Sedan,Female,old people,1,1,752.83999825,P418
0.8158795346,0.35,oldest cars,Hatchback,Female,old people,1,1,200,P419
0.9911019849,2.59,youngest cars,Sedan,Female,young people,1,1,353.76999998,P420
0.5776865161,0.76,old cars,Hatchback,Female,youngest people,1,1,6692.8899994,P421
0.8158795346,3.1,young cars,Utility,Female,young people,1,1,408.94999981,P422
0.5256673511,2.12,young cars,Sedan,Female,older work. people,1,1,378.8499999,P423
0.7885010267,0.87,old cars,Hatchback,Female,young people,1,1,353.76999998,P424
0.4845995893,0.54,oldest cars,Sedan,Female,young people,1,1,4003,P425
0.9993155373,1.16,oldest cars,Station wagon,Male,young people,1,1,345,P426
0.4736481862,1.75,youngest cars,Truck,Male,old people,1,1,353.76999998,P427
0.8733744011,1.97,young cars,Sedan,Female,old people,1,1,389.94999981,P428
0.1259411362,4.9,youngest cars,Sedan,Female,old people,1,1,278.22000408,P429
0.1259411362,1.4,youngest cars,Hatchback,Female,older work. people,1,1,1100.1599998,P430
0.9993155373,4,old cars,Station wagon,Female,older work. people,1,1,390,P431
0.8158795346,1.428,youngest cars,Hatchback,Female,working people,1,1,481.96999931,P432
0.514715948,1.8,old cars,Station wagon,Male,young people,1,1,1549.9399986,P433
0.6844626968,1.22,young cars,Hatchback,Female,young people,1,1,475.65999985,P434
0.0054757016,2.41,old cars,Truck,Male,working people,1,1,16306.819977,P435
0.1259411362,1.06,old cars,Station wagon,Female,older work. people,1,1,270.26998901,P436
0.7638603696,2.5,young cars,Station wagon,Female,older work. people,1,1,200,P437
0.8678986995,0.43,oldest cars,Hatchback,Female,young people,1,1,200,P438
0.1177275838,1.41,young cars,Hatchback,Male,working people,1,1,1684.6199989,P439
0.205338809,2.25,youngest cars,Sedan,Female,oldest people,1,1,2958.7299957,P440
0.5256673511,1.47,old cars,Sedan,Female,youngest people,1,1,2031.079998,P441
0.8815879535,1.05,young cars,Hatchback,Female,older work. people,1,1,200,P442
0.501026694,2.71,young cars,Station wagon,Male,working people,1,1,2262.3799973,P443
0.052019165,0.77,oldest cars,Hatchback,Female,young people,1,1,322.32999992,P444
0.4845995893,1.64,young cars,Sedan,Female,working people,1,1,3143.6499939,P445
0.1095140315,0.44,oldest cars,Sedan,Female,young people,1,1,3679.0899963,P446
0.514715948,1.5,oldest cars,Hatchback,Male,working people,1,1,1691.3499985,P447
0.3668720055,2.06,oldest cars,Station wagon,Male,oldest people,1,1,16310.839966,P448
0.8131416838,1.61,old cars,Hatchback,Male,oldest people,1,1,703.0199995,P449
0.6160164271,1.65,old cars,Sedan,Female,older work. people,1,1,407.79999971,P450
0.4654346338,3.549,youngest cars,Station wagon,Female,working people,1,1,550,P451
0.4845995893,1.9,youngest cars,Sedan,Male,older work. people,1,1,1332.8399963,P452
0.8076659822,1.89,young cars,Sedan,Female,older work. people,1,1,243.55000019,P453
0.8678986995,2.94,young cars,Hatchback,Female,old people,1,1,947.54999924,P454
0.8678986995,2.25,old cars,Station wagon,Male,young people,1,1,3957.7799988,P455
0.8076659822,1.48,old cars,Coupe,Male,older work. people,1,1,459.5,P456
0.6132785763,1.39,youngest cars,Hatchback,Female,older work. people,1,1,289.08999991,P457
0.18617385350000001,1.85,old cars,Station wagon,Female,older work. people,1,1,3948.0299911,P458
0.9883641342,2.3,young cars,Hardtop,Male,older work. people,1,1,200,P459
0.4818617385,2.03,old cars,Utility,Female,working people,1,1,835.76999855,P460
0.424366872,1.06,oldest cars,Hatchback,Female,youngest people,1,1,613.04999924,P461
0.8131416838,4.18,young cars,Station wagon,Female,young people,1,1,577.14999962,P462
0.9883641342,4.78,youngest cars,Station wagon,Male,working people,1,1,565.92999935,P463
0.59137577,1.85,young cars,Sedan,Male,old people,1,1,1061.4499989,P464
0.59137577,2.61,old cars,Station wagon,Male,old people,1,1,200,P465
0.4572210814,1.1,old cars,Sedan,Female,youngest people,1,1,420,P466
0.59137577,1.14,old cars,Sedan,Female,oldest people,1,1,3931.5099945,P467
0.7501711157,6.38,youngest cars,Station wagon,Female,old people,1,1,390,P468
0.4079397673,1.61,old cars,Sedan,Male,old people,1,1,408.94999981,P469
0.59137577,1.07,oldest cars,Sedan,Male,working people,1,1,265.69000053,P470
0.7748117728,1.27,oldest cars,Truck,Female,young people,1,1,408.94999981,P471
0.8131416838,1.2,old cars,Sedan,Female,young people,1,1,367.02999973,P472
0.8076659822,1.3,young cars,Hatchback,Female,old people,1,1,345,P473
0.6981519507,0.5,oldest cars,Hatchback,Female,older work. people,1,1,3607.7799911,P474
0.5229295003,0.72,old cars,Hatchback,Female,working people,1,2,4387.484539,P475
0.8651608487,1.28,old cars,Truck,Male,young people,1,1,1244.1899986,P476
0.7282683094,1.29,old cars,Sedan,Female,older work. people,1,1,367.72999954,P477
0.8651608487,1.42,youngest cars,Hatchback,Male,oldest people,1,1,652.48999977,P478
0.0684462697,0.52,oldest cars,Sedan,Female,older work. people,1,1,1592.2599983,P479
0.5229295003,0.7,oldest cars,Hatchback,Male,working people,1,1,7031.1699982,P480
0.5229295003,2.84,old cars,Station wagon,Female,young people,1,2,4419.7499933,P481
0.7885010267,0.73,oldest cars,Hatchback,Female,young people,1,1,591,P482
0.5229295003,2.84,old cars,Station wagon,Male,working people,1,1,427.26999998,P483
0.2026009582,4,old cars,Station wagon,Female,old people,1,1,442.5,P484
0.8651608487,1.37,old cars,Hatchback,Female,young people,1,1,200,P485
0.5749486653,0.74,oldest cars,Hatchback,Female,young people,1,1,200,P486
0.8624229979,1.74,young cars,Sedan,Female,older work. people,1,2,1092.9099989,P487
0.6023271732,0.77,oldest cars,Hatchback,Female,old people,1,1,1836.9199982,P488
0.8651608487,1.38,young cars,Sedan,Female,youngest people,1,1,200,P489
0.4818617385,2.81,youngest cars,Sedan,Male,old people,1,1,353.76999998,P490
0.5886379192,1.61,young cars,Sedan,Male,oldest people,1,1,200,P491
0.5886379192,1.97,old cars,Sedan,Female,oldest people,1,1,575.94999981,P492
0.4106776181,1.56,oldest cars,Station wagon,Female,oldest people,1,1,480,P493
0.5886379192,2.99,youngest cars,Hardtop,Female,working people,1,1,200,P494
0.4106776181,0.58,oldest cars,Truck,Male,oldest people,1,1,390,P495
0.2080766598,1.6,young cars,Hatchback,Female,young people,1,1,1404.75,P496
0.5886379192,1.37,young cars,Hatchback,Female,working people,1,1,200,P497
0.5886379192,2.91,youngest cars,Station wagon,Female,older work. people,1,1,889.84999847,P498
0.5722108145,0.46,oldest cars,Sedan,Female,working people,1,1,2073.7099991,P499
0.8624229979,1.94,young cars,Sedan,Female,youngest people,1,1,200,P500
0.4791238877,1.38,young cars,Utility,Male,working people,1,1,586.82999992,P501
0.4791238877,3.2,young cars,Utility,Male,youngest people,1,1,2067.3199997,P502
0.9801505818,1.52,oldest cars,Utility,Male,older work. people,1,1,922.06999969,P503
0.810403833,2.56,youngest cars,Hardtop,Female,youngest people,1,2,11653.23,P504
0.0465434634,0.31,oldest cars,Sedan,Female,working people,1,1,1111.3445435,P505
0.7310061602,0.96,oldest cars,Sedan,Male,working people,1,2,8766.5899811,P506
0.7912388775,1.5,old cars,Hardtop,Female,youngest people,1,1,998.46999931,P507
0.5201916495,3.02,young cars,Station wagon,Female,older work. people,1,1,3096.7999954,P508
0.0328542094,1.36,young cars,Hatchback,Male,oldest people,1,1,567.6799984,P509
0.7912388775,1.37,youngest cars,Hatchback,Female,working people,1,1,210.35000229,P510
0.8076659822,2.07,youngest cars,Station wagon,Male,young people,1,1,7465.1199951,P511
0.8596851472,1.74,young cars,Hatchback,Female,old people,1,1,200,P512
0.1834360027,0.81,oldest cars,Hatchback,Female,older work. people,1,1,993.89999962,P513
0.5366187543,1.66,old cars,Hatchback,Male,young people,1,1,978.66999817,P514
0.8624229979,1.42,young cars,Truck,Male,young people,1,2,3974.0099964,P515
0.9801505818,0.89,old cars,Hatchback,Female,working people,1,1,200,P516
0.1368925394,1.01,oldest cars,Sedan,Female,working people,1,2,662.07999992,P517
0.3805612594,2.04,old cars,Station wagon,Male,old people,1,1,1027,P518
0.5722108145,2.06,young cars,Sedan,Male,old people,1,1,200,P519
0.3805612594,2.88,youngest cars,Station wagon,Male,old people,1,1,353.76999998,P520
0.6187542779,1.45,old cars,Sedan,Male,old people,1,1,1031.8399982,P521
0.8624229979,1.52,old cars,Sedan,Male,young people,1,1,200,P522
0.3668720055,2.4,young cars,Truck,Male,youngest people,1,1,20745.869934,P523
0.3805612594,1.28,young cars,Hatchback,Female,older work. people,1,1,453.97999954,P524
0.6187542779,1,old cars,Hatchback,Female,youngest people,1,1,225.39999998,P525
0.3805612594,0.53,oldest cars,Sedan,Female,young people,1,1,4619.1536255,P526
0.2655715263,1.06,old cars,Hatchback,Male,youngest people,1,1,1793.1899986,P527
0.5229295003,0.79,oldest cars,Hatchback,Female,working people,1,2,3491.529995,P528
0.4736481862,1.65,young cars,Sedan,Female,working people,1,1,2634.9199982,P529
0.4736481862,1.53,young cars,Panel van,Female,old people,1,1,7641.2099915,P530
0.2683093771,1.53,oldest cars,Station wagon,Male,young people,1,1,3027.6699982,P531
0.7939767283,3.44,youngest cars,Utility,Female,youngest people,1,1,389.94999981,P532
0.4736481862,0.53,oldest cars,Hatchback,Female,older work. people,1,1,1938.7799988,P533
0.3778234086,1.31,oldest cars,Station wagon,Male,youngest people,1,1,369.17999983,P534
0.2683093771,1.98,young cars,Sedan,Male,older work. people,1,1,600.68999958,P535
0.8076659822,3.73,young cars,Station wagon,Male,young people,1,1,2460.0899963,P536
0.8076659822,0.83,old cars,Sedan,Female,youngest people,1,1,200,P537
0.9993155373,1.37,young cars,Hatchback,Male,oldest people,1,1,200,P538
0.4736481862,1.13,old cars,Sedan,Female,older work. people,1,1,781.59999847,P539
0.4298425736,1.03,old cars,Hatchback,Female,youngest people,1,1,390,P540
0.8049281314,2.29,youngest cars,Hatchback,Male,youngest people,1,1,1901.1699905,P541
0.6707734428,1.36,old cars,Hatchback,Female,working people,1,1,200.00999451,P542
0.8980150582,1.81,young cars,Sedan,Female,young people,1,1,736.94999886,P543
0.8076659822,1.38,old cars,Utility,Male,old people,1,2,7657.5699768,P544
0.4736481862,2.52,old cars,Station wagon,Female,youngest people,1,1,4955.9999847,P545
0.3969883641,1.58,old cars,Utility,Male,old people,1,1,11379.319977,P546
0.2518822724,0.78,old cars,Hatchback,Male,young people,1,1,4140.0099945,P547
0.8076659822,1.52,oldest cars,Station wagon,Female,young people,1,1,1864.5699997,P548
0.8980150582,2.35,young cars,Utility,Male,youngest people,1,1,200,P549
0.8076659822,1.31,oldest cars,Station wagon,Male,older work. people,1,1,519.54999924,P550
0.8596851472,2.44,youngest cars,Sedan,Female,older work. people,1,1,696.31999969,P551
0.4818617385,1.42,young cars,Hatchback,Male,young people,1,1,541.18999958,P552
0.8596851472,0.97,oldest cars,Hardtop,Female,older work. people,1,1,200,P553
0.8980150582,1.79,young cars,Sedan,Female,older work. people,1,2,830.92999983,P554
0.5694729637,1.35,old cars,Sedan,Male,older work. people,1,1,200,P555
0.0547570157,1.799,youngest cars,Sedan,Male,young people,1,1,2953.2599564,P556
0.1806981519,3.35,youngest cars,Station wagon,Male,working people,1,1,200,P557
0.3230663929,2.78,young cars,Station wagon,Female,young people,1,1,367.72999954,P558
0.7748117728,1.17,old cars,Sedan,Male,working people,1,1,9024.9499817,P559
0.4928131417,0.89,old cars,Hatchback,Female,older work. people,1,1,2207.659996,P560
0.7939767283,0.87,oldest cars,Hatchback,Male,young people,1,1,4779.7899933,P561
0.9993155373,4,old cars,Station wagon,Male,working people,1,1,353.76999998,P562
0.1451060917,1.03,old cars,Sedan,Female,working people,1,1,390,P563
0.5174537988,1.49,young cars,Sedan,Male,old people,1,1,613.48999977,P564
0.4490075291,1.3,youngest cars,Hatchback,Male,working people,1,1,322.77999878,P565
0.9993155373,1.37,old cars,Sedan,Female,older work. people,1,1,1116.7499981,P566
0.8788501027,1.31,young cars,Hatchback,Female,old people,1,1,470.25,P567
